row ID,Alphitonia philippinensis (1),Berchemia floribunda (2),Berchemia giraldiana (3),Berchemia hirtella (4),Berchemia huana (5),Berchemia kulingensis (6),Berchemia lineata (7),Berchemia loureiroana (8),Berchemia sinica (9),Berchemia yunnanensis (10),Ceanothus asiaticus (11),Colubrina arborescens (12),Colubrina asiatica (13),Colubrina pubescens (14),Colubrina spinosa (15),Gouania leptostachya (16),Guoania javanica (17),Gouania leptostachya (18),Gouania hypoglauca (19),Gouania polygama (20),Hovenia acerba (21),Hovenia acerba var. kiukiangensis (22),Karwinskia calderonii (23),Krugiodendron ferreum (24),Paliurus perforatus (25),Rhamnella franguloides (26),Rhamnella tonkinensis (27),Rhamnus crenata (28),Rhamnus davurica (29),Rhamnus diamantiaca (30),Rhamnus erythroxylon (31),Rhamnus globosa (32),Rhamnus hainanensis (33),Rhamnus koraiensis (34),Rhamnus leptophylla (35),Rhamnus longipes (36),Rhamnus napalensis (37),Rhamnus oreodendron (38),Rhamnus parvifolia (39),Rhamnus rosthornii (40),Rhamnus sphaerosperma (41),Rhamnus subapetala (42),Rhamnus utilis (43),Sageretia pauciflora (44),Sageretia thea (45),Scutia eberhardtia (46),Scutia myrtina (47),Ventilago calyculata (48),Ventilago calyculata var. trichoclada (49),Ventilago cristata (50),Ventilago denticulate (51),Ventilago inaequilateralis (52),Ventilago leiocarpa (53),Ventilago leiocarpa var. pubescens (54),Ventilago maderaspatana (55),Ventilago oblongifolia (56),Ventilago pauciflora (57),Ziziphus apetala (58),Ziziphus attopensis (59),Ziziphus cambodiana (60),Ziziphus funiculosa (61),Ziziphus guatemalensis (62),Ziziphus horsfieldii (63),Ziziphus incurva (64),Ziziphus mauritiana (65),Ziziphus oenopolia (66),Ziziphus poilaneo (67),Ziziphus rotundifolia (68),Ziziphus rugosa (69),Ziziphus rugosa var. harmandii (70),Ziziphus thyrsiflora (71)
957,1458.896603,19.3116,13.3311,0,0,8.2248,19.7145,32.949,0,13.2444,39.00944477,15.7077,44.835,14.2548,21406.40681,1433.492916,123.09,636.9831617,716.1144255,4707.088433,233.5113,27175.62233,27.3735,20.208,31.344,103.7472,13.3245,23.0475,13.2132,20.46,0,13.6572,0,17.325,21.0924,27.489,35.6451,15.66,33.5232,56.1807,12.2184,40.317,14.1048,7.5285,17.0892,14541.89675,24.054,12.7275,43.03939549,7.5033,21.7998,25.41,15.2928,0,18.306,23.8887,10.0632,1196.099978,209.3902457,80.2584,26.9823,389.2567392,42.05596575,9795.21404,1616.882236,30850.52758,323.6836138,9969.714414,12224.35882,27.0141,2078.919787
958,10.038,32.484,217.7385,1129.420549,0,14.1858,14.4738,166.3551955,0,39.46612463,115.9974,28.188,7.8366,225.036,31.9392,51.2169,0,9.6552,161.325,38.2665,23.4726,0,10.5903,12.1176,0,48.4458,10.6722,0,24.67739777,0,28.2975,252.0885,13.2366,18.2325,0,0,27.2568,179.4492,127.338,0,57.1809,21.72,10.782,12.2904,20.04826035,131.04,23.9418,188.766,0,180.5832,131.04,8.2731,12.3336,5.112,0,0,32.634,15.345,17954.03631,18.3918,11.1042,19.9299,18.09728027,9.6786,65.5056,46.2381,132.2685,40.91640015,7.2,0,15.225
959,164.025,547.257,77.57267227,9.3288,24.74405903,1549.478069,130.032,191.8968,545.9853797,68.78925322,17527.63216,25.8111,9333.752126,1930.868776,7883.396746,483.228615,1147.976015,5524.303924,380.4544084,27688.72351,7680.889779,114.1752098,32.4288,302.958667,97.2267,111.4935,196.695,312.3371865,119.1303296,111.51,128.3961,314.6536603,51.2733,7529.131065,91.14,67.1058,87.0282,273.5457892,353.2509335,1316.789189,267.5811,431.3844,44.352,19.5426,109.5714425,360.2131773,22.4712,22.95,20.2956,11.1135,94.7169,42.1686,319.7591041,669.9855908,20.4345,89.7123,83.0676,131.9058,2658.297309,66.9858,259.1604945,3751.408581,233.712,803.1410814,9393.09429,1142.987506,71.46646381,5268.235625,220.7723692,9.1692,8204.159602
960,112.4118,32.364,24.7365,12.204,31.0608,12.2484,0,16.821,23.6844,22.707,141.6525,386.2938652,51.5658,11.94159828,10514.94062,5133.585304,32.9865,7570.930574,7880.571611,15607.8212,103.9395,712.5945428,39.852,24.282,15.264,3402.218528,194.7885,10.3791,0,17.8362,21.4038,21.2688,49.2798,53.1993,12.1104,14.154,15.7821,0,17.1054,29.0952,55.1208,11.1135,28.8579,13.8285,36.5976,20691.32992,23.8995,9.6471,10.6722,18.642,13.7376,0,0,30.564,1609.547812,10.152,0,16170.71406,197.8433711,5739.528662,39.7935,866.750625,683.4437187,2747.482107,66262.18358,2236.2786,639.2927383,10136.51101,686.051215,7067.992796,20223.87299
961,667.8448935,9.6615,16.8003,10.4052,39.8502,4.152,0,36.8424,17.7795,18.8145,19.035,14.6943,62.784,9.3132,378.6980642,20.559,31.67479457,53.43719819,276.1039569,1339.175406,80.6625,124.0023512,15.12,15.7725,22.8825,28.78613415,14.9688,14.304,12.1824,31.1649,10.14,0,50.7264,63.897,0,17.6814,12.204,0,0,256.0458518,22.2858,0,0,127.1088,31.749,17895.20367,32.3901,19.782,0,0,0,0,16.5225,8.9625,31.59,0,13.8915,43.146,40.40188718,34.9074,19.4976,111.5538576,23.9136,113.9865,89.90261938,965.4458205,24.9606,77.03603086,164.288882,42.822,75.4152
962,4.3659,26.5044,39.9438,8.52,9.3756,17.8065,0,0,49.6008,8.7192,9.87,375.705,0,0,10.755,0,8.97,7.152,10.9926,24.822,26.9892,24.486,0,12.1599,40.887,24.585,4.8093,9.174,23.1,7.9002,28.158,12.495,21.8988,5.6295,47.916,16.2,11.9985,64.4748,0,15.7608,5.004,39.2832,22.1655,86.4114,34.209,26.2332,23.7708,12.6525,0,0,0,6.0552,0,0,0,17.2146,37.791,20.7309,8.2662,0,17872.66404,17.8248,9.1692,10.527,24.0405,0,13.8105,24.345,11.8161,4.176,22.8984
963,83.40027466,16.731,15.21,36.72,56.1,40.29,88.91001562,37.011,33.39,35.49,15.903,29.913,193.752,17.727,145.944,78808.99139,1345.919019,75709.95871,567.0368584,137.268,102.9729111,194.634,204.417,146.52,26.73,24.966,116.874,13.182,13.182,37.584,13.104,51.171,50.7,20.28,31.2,39.039,9.69,48.321,15.717,25.857,68.061,66.528,17.01,16.83,56.817,31.161,13.77,23.322,13.338,28.899,47.322,9.18,30.9,24.99,32.13,19.38,36.585,66910.62316,276.4075605,20700.48361,159.1150818,149.775,79.344,1801.812516,56.952,162,173.094,229.5980676,45.837,40.8,17766.6612
964,227.325,63.3213,116.7477,1420.755486,12.49663019,115.1154,26.08583588,18.78,0,11.2095,26.7228,32.0436,58.6515,8.9625,23.0436,345.1430977,320.5543377,16.38,13.2357,40.4865,21.0912,790.7070141,158.9132128,4.11,15.9696,14.8212,14.328,3191.359901,68.68639417,12.9276,107.27873,10.0296,1167.743966,28.12746954,0,1399.518525,28.9509,77.2056,63.0207,11.8107,3796.870555,587.6019416,49.0392,5776.978553,16.2855,0,5.9856,123.5068359,4.3785,29.727,209.2957113,143.8010857,40.2528,184.1389383,804.6864315,53.352,16.29,8922.955961,3208.240884,140.1624,19.476,5.205,1182.259981,7595.80236,108.8825743,132.7667259,76.05662637,53.94012969,3039.783666,26585.58259,63.80430463
965,10.038,25.737,53.26085654,39.12420125,43.2216,13.206,15.6948,43.821,109.9407581,73.9848,162.3978,196.0643166,28.6296,101.5248,56.4765,16.8885,209.7912524,81.6693,50.0901,17.4636,81.6408,10.3929,34.8051,113.862,55.785,23.4801,51.7374,81.58717511,64.7298,137.517,41.805,68.127,108.5076,182.1048,26.9208,26.7406396,26.52,42.61508952,101.4492959,37.44,12.3192,12.1686,43.404,17732.0073,2626.432742,18.7872,17.0415,46.0569611,200.9186514,151.875,37.467,19.9953,139.3746,53.72544177,13.86,16.2393,102.0408,372.7275,92.07,53.0886,19.4886,39.0816,18.828,41.214,104.2859735,62.9655,37.389,69.16342266,58.02631205,12.621,47.2248
966,14.994,894.7519765,36.3906,144.1882559,1328.190972,874.4896761,24.5484,1070.908802,2345.162507,8181.659792,94.74908212,553.5983608,4141.061365,2810.2172,131.3849278,212.3752553,8337.205289,1480.308321,96.654,411.7582894,6575.693957,1823.629034,1139.946974,14.9688,719.2845,132.8967,234.0423391,34.6392,131.190385,7249.581452,5122.123573,20808.16684,2143.176282,4801.825182,3483.896285,965.1991772,3609.292516,3822.996922,814.4876829,1367.700579,331.778961,2256.452946,8351.897678,3951.892252,139.4053621,131.9814902,428.4118726,13024.37817,174.319519,5816.899593,14652.04047,7580.080533,220.3068305,57690.57807,4979.671975,15700.61384,2428.237512,6042.734532,100.0485,16.9482,15.48,37.4508,62.7315,54.3231,3271.296153,7822.661223,177.4539,461.1104089,554.2907007,17.8443,104.5230151
967,53.91513062,515.50471,194.3253494,448.8231343,107.64,60.816,2315.215893,321.6834141,309.825,930.7056094,765.989961,1467.45618,29619.2524,788.7177964,1045.707035,257.235,68.85,48.94337219,121.5,6005.624984,144.51,222.190376,2098.887902,5817.636914,168.27,115.539,1970.190397,5149.989553,479.217,93.96,222.6265968,168.468,314.9774114,170.352,182.25,542.39103,99.879,2803.349913,277.5172352,26.73,5152.947006,294.0663763,387.3887483,7999.439818,1494.878314,159.8483595,389.7802163,258.5158352,127.134,872.8068984,450.7238882,521.4623382,77.56580127,208.1552417,659.1191052,347.5445508,287.2190962,782.7892354,95.772,167.1200933,141.6261427,5543.683934,27.183,0,415.38,191.928,323.5108535,561.2129601,52.11367712,243.675,764.3026802
968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52470.94264,25622.31387,0,0,0,0,0,0,0,0,7264.452293,0,0,0,0,0,0,0,0,0,9778.998432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,130.2071558,41.78761652,181.8780381,167.8922578,115.6141113,27.75,626.3038403,253.1199976,205.224,137.196,59.94,69.402,67.308,276.32198,17693.53822,46.98,30.729,112.889046,687.3593328,273.3875999,48.165,60.71894531,12.168,166.2987422,21.22650879,246.6085356,32.13,305.1907031,235.6594424,39.78,182.091,71.28,10188.4164,93.53761963,110.8134921,28.251,24.336,186.822,132.921512,102.2670549,90.47870068,432.12,70.24598877,104.6182617,35.91,43.86,202.9929492,0,223.0636382,72.93,327.5585684,51.51,36.504,309.4207394,83.44494653,29.07,722.0769258,486.9467798,615.4185981,221.8307681,466.9053083,160.85625,148.3383032,383.3824146,3583.011425,219.2763199,26.829,166.242,69.192,12.24,220.5340849
970,939.7423125,7725.013846,7707.085463,18150.3802,3615.534393,2488.12246,21201.16927,10424.26597,20670.71842,17371.19642,7537.330899,5885.734636,4797.365229,8577.816776,5187.147851,2016.611217,1835.735238,477.5742341,6545.283189,10470.27295,182.07,1649.79173,4626.52776,15369.78775,1384.988161,803.0949683,2654.031592,16757.87862,2147.032159,1327.206732,12714.35861,20070.86603,2496.57573,1983.087241,19645.39753,2371.397708,8450.408531,13416.28415,5755.936232,5753.047667,52080.65121,122.28,7492.859206,6881.45584,29.97,298.1874926,19421.86408,160.758,10983.96521,8396.852938,3878.001441,3827.200266,3510.315047,4830.336993,2831.727779,2887.434918,6946.486025,3150.644771,6270.04951,370.1686523,367.0974034,2809.782086,17684.6771,183.1080773,594.5075435,5239.715074,2846.257148,602.1087735,831.0937837,957.0944209,6658.170917
971,38.892,68.97691058,61.404,451.6553276,82.941,16.731,539.4409673,239.8655691,547.5805254,280.7602128,219.0684617,17652.47445,907.1408066,126.942,381.843,44.928,144.0123422,168.726,1032.12265,734.6813181,220.02,153.801,101.8917792,1290.053669,95.13,72.96,34.41,13.689,166.3801919,42.354,372.9029985,61.404,31.152,28.998,769.1388787,68.04,222.3,567.1253954,78.54,109.236,1099.455094,21.294,65.229,67.548,238.5449324,196.185,903.5556445,277.4145822,207.6054155,11.22,57.477,40.88556152,14.28,92.181,22.707,64.965,184.32,10.2,16.83,246.258,56.32537866,30.213,51.03,24,0,99.852,33.336,165.1877823,36.25501465,0,155.2186018
972,52.452,0,76.42218,12.22848,525.0142239,60.94656553,30.63522,82.42359,120.18414,67.32,53.6076178,28.50597,163.60704,56.1192,27.693,55.0515,72.0528,67.7649,0,0,112.8598065,34.75131,0,15358.27108,0,0,21850.0665,6951.975674,70.7634,7310.562269,116144.1307,17629.17253,0,8204.077737,8765.096802,98.65308,0,76.94445,7308.323947,29.07,299.14074,0,34285.39521,65.27784,4.968,42.73116,33790.13278,153.65025,6997.310606,192.03444,1205.899092,97.5807,662.8680087,44.76,200.3773585,279.5372838,1074.535909,11.2716,225.96189,9066.758685,0,922.76922,133.2135,41132.72394,6695.59668,115.056,150.8977657,7068.919348,111.96,0,274.16331
973,394.7926479,1566.792,5226.387173,5463.792234,340.695,902.43,3848.974049,2805.969963,13959.27566,5959.170425,5173.074062,946.5602234,20111.66182,3924.736758,2548.627898,530.4127039,171.8639103,1135.134,9945.883263,10308.28149,1063.146299,24.66,1981.473872,21912.757,316.092,554.905281,2727.74308,6921.098522,1592.094607,1601.496,2412.548771,17623.93918,2717.624546,1493.828732,4770.83301,38.592,2660.219832,8445.2896,4873.698335,2004.466806,10619.1443,207.57,5470.505594,6840.209732,10.26,0,216.684,4440.504348,6393.984608,269.301416,9821.262229,997.597002,4747.934378,2007.936123,3952.299546,1365.26471,6139.590718,156.957,3717.170979,835.6205717,178.608,76.56,20.436,488.8840166,0,1238.05443,29.106,149.868,206.1956136,235.5081174,818.2223071
974,4464.393316,5967.539306,7260.908361,14118.99097,4674.016543,16457.65347,5847.029449,1715.161128,11489.34461,19857.91758,7031.699481,17092.68819,14442.38718,3685.954111,13086.28422,15792.82529,5492.310665,6699.306146,13216.8844,6321.101011,13444.25971,45651.63553,13069.20317,20822.1366,1892.196684,11212.88088,12633.28423,16663.51403,7195.700892,7799.668652,4284.218438,7427.124902,4339.892197,28229.15332,6662.136803,8754.84261,143.928,13007.7767,137.793,196.713,38846.72485,10634.60202,27247.60267,14990.57671,3901.032562,15554.18415,2710.521,20738.47013,18518.64705,8547.34408,12934.1136,4765.841982,8011.580075,18994.06247,19893.63339,10724.354,3007.053615,7829.237885,9742.390031,3929.543358,11113.01741,286.416,3899.927182,12523.69462,7188.849642,7972.495838,4697.200623,7197.145081,6378.797317,6924.471891,232.947
975,43.659,17581.98032,18745.18495,24.2136,105.7804126,1324.465342,24902.51975,11662.40873,2549.306096,3379.797066,18201.57477,111.3642,4379.002996,8922.274443,142.3437556,70.7005413,651.7585143,16.2144,669.9567869,15.192,7067.851964,14.457,259.578,10.71,555.7395471,37.044,17.85,95.8095,175.8444,364.6528322,415.3781847,224.5443,258.7305,60.345,146.3925,75.6432,4083.188752,97.61346716,1916.531563,30.1392,311.0289846,156.6828,2012.889733,124.725786,10.5531,12.78,1193.174408,525.0664318,10.08,44.118,460.9354896,278.6904415,32.58,608.5117482,485.6535533,1225.801671,91.36966058,7.6041,103.5999,1612.448829,40.4916,1636.550301,76.56201715,27.5514,6398.171841,9626.473843,3547.682523,13406.96497,40.53,1565.645046,63
976,61.248,24.978,78.33,195.8704746,16.83,145.0659705,80.136,61.05,108.0502628,243.021928,112.752,94.35,89.424,107.7,76.725,48,28.455,21.12,49.92,242.1332256,153.9903398,68.634,152.07,186.024,76.797,181.8672704,42.294,43.74,31.164,178.3659705,167.439442,100.17,130.284,25.857,76.23,21.801,46.341,89.70817236,213.4461877,17.85,340.3161724,62.118,72.072,201.696,59.007,50.22,242.0753264,247.8,109.5900406,35.631,99.73439429,95.634,118.6099717,0,77.20441635,0,78.12,85.044,27.03,37.557,96.048,134.5993297,32.13,48.117,175.392,53.568,15.81,89.04813538,70.119,24.075,17545.11513
977,181.35,36532.2249,11460.89635,10647.09228,7389.767408,5595.16062,11823.17009,12945.96773,12505.72744,26475.15718,31555.97578,85.05,42857.80085,15837.02592,1949.286146,2181.24766,4020.388945,12422.47333,1206.115547,4913.98431,30729.1812,205.389,8904.644467,8024.599781,318.3108783,3230.761872,12449.61596,48137.02735,10139.55469,2936.681104,6391.679646,16251.49742,17533.48685,29384.06256,5243.933443,37613.12293,5170.264805,12328.21862,26420.99819,467.4969888,71503.59451,14035.8065,8897.660924,4984.64096,25.137,833.4688908,16876.67556,1361.824222,1351.853065,248.3187012,3579.066571,406.47,6672.323566,1559.074436,1690.793446,1278.669494,4791.35148,1273.939995,2523.02129,3753.814384,490.8015641,124.155,7414.079776,83.475,8273.43232,12952.32212,13128.0162,6894.050077,302.0916394,222.121918,375.9407888
978,15288.50808,14.454,42.444,18.36,31.11,32.13,11.088,10.647,164.592,27.438,18.66,10.14,53.892,34.83,10390.75873,7930.64018,92.274,19761.51768,95.72117249,43167.8031,45.24517017,2816.872313,32.256,109.494,10.2,0,0,22.338,26.364,27.54,26.871,0,331.4139609,0,0,0,11.661,16.83,0,25.35,15.6182309,116.79,12.675,39.546,28.728,417.8397744,28.425,0,17.34,28.86,11.154,38.22,23.46,23.892,23.325,28.158,17.745,120.804,17.34,14.79,28.05,1258.049509,20.52,913.0986343,3899.291209,43.536,26.73,4628.389647,44.88,64.065,20123.78716
979,65.38711956,650.9813997,1254.043299,522.360532,762.0869209,135.3987,19.665,95.265,313.2736275,255.1431594,930.7284455,41.1927,723.1992507,361.3482,613.6143625,46.8648,59.49449641,96.141,221.3076,836.726809,189.0174,54.00032239,23.36796416,143.3904161,126.5567758,522.018,211.0132672,92.502,277.1638729,3831.411154,92.2014,640.7958,10.7328,174.0906,302.720059,4081.01762,3642.101308,3117.663841,1346.8467,3001.75181,7327.235905,791.5567909,142.2036,1647.8352,3326.143404,1442.451735,57.2208,52.1115,34.3416,2187.8694,907.0851231,50.0556,949.5675293,20.0775525,181.275968,2152.093882,2002.708245,3040.6878,1656.9585,2982.684483,1281.9324,67.1211,210.1097166,3134.100541,771.7310436,2698.2324,112.2156,1540.875,1237.314495,21.204,17516.58188
980,160.494,15.3,2102.486569,37.7541,9.24,101.6892,21.294,17505.45044,207.4404,71.706,16.01735555,15.351,10.998,37.7844,89.10176422,267.7422,399.4091229,74.0976,69.042,11.7612,91.3275,10.4487,35.9964,21.7221,27.97952756,151.05,6.4635,134.1585,20.0928,162.912,460.029218,36.75,11.178,163.3365,12.168,225.2169,6066.678598,3145.442822,18,17.7633,221.5644,18.2628,944.6056362,68.2272,9.3456,55.9638,196.5774,19.9836,9.6186,85.1115,12.39,17.913,16.9059,28.57091085,10.8732,54.7575,45.8304,43.896,33.2475,113.1576281,69.3942,33.17652534,172.7883,13.1688,254.7762,1082.293124,551.7975092,347.3008484,70.713,158.286,58.82504485
981,1211.755925,11132.67341,8028.920974,249.198,1488.910777,870.7670361,14638.24807,2655.687722,2496.675952,123,7192.181224,63.99,6050.321238,2790.179672,7311.487757,896.5715845,809.2353083,2904.752061,8987.700691,19321.3723,5387.033736,584.3869021,1959.969974,7298.605427,425.2723832,3485.093209,983.1519712,39311.43094,3699.16535,417.8759583,550.0957617,6708.245108,517.0386621,5559.236062,127.953,4163.183621,3031.460303,5556.742362,4242.057101,5161.515007,17501.91935,2129.324383,1107.735074,5463.469201,36.465,2866.022999,1760.616,1737.955281,1334.135934,635.232178,1953.527748,422.5910607,4253.540845,1454.281408,1147.218678,779.0069916,2236.225308,2134.278394,5310.377518,832.4508662,4710.199106,12063.67119,3421.997095,337.8226025,4160.871801,1060.770462,2889.214708,2509.890144,3441.318568,928.0400229,13849.4376
982,10.1136,106.610534,37.3293,171.32911,73.62467347,415.0026717,27.324,69.58754824,2036.941298,5843.67769,6745.212984,55.1208,5472.65211,976.4643,97.4304,0,7.6923,36.018,88.0614,111.738,3106.845795,55.6596,10.7484,14.8932,28.005,11.9988,17489.95987,704.4518745,1845.187843,72.73168103,38.9235,65.247,58.9584,2703.011449,32.793,60.264,29.2239,137.322,333.0855,82.2531,65.7363,31.12497092,1339.15639,45.0288,188.3407304,236.504797,72.85328203,26.5935,132.2259177,0,32.99842013,146.25447,277.126831,44.8389,9.3555,21.5031,311.442,37.044,1168.305532,60.2565,37.503,421.5168,78.9774,1116.0504,6401.419676,23.3928,33.5961,94.1712,909.8315247,23.034,3253.957799
983,20.8485,20.5854,22.7766,17.853,22.008,7.164,20.3019,0,225.4632,33.2619,14.5398,0,27.963,33.6588,17466.96062,82.785,21.294,18.7812,95.04,59.1162,31.45417515,646.3857896,40.245,35.8938,20.8485,22.04784302,8.5824,8.5968,10.158,32.376,18.1764,19.98,12.4944,24.237,14.4078,14.7378,15.84,26.1624,17.7936,27.378,0,14.5638,0,36.2175,35.17484363,102.7176,0,29.8959,19.8666,8.94,0,38.0466,0,4.9824,25.74,24.3093,54.6228,131.8379502,33.6603,49.4967,0,78.61791508,15.255,72.072,98.118,34.3926,8.6328,97.4883,55.9935,22.374,109.7982729
984,25.9578,0,10.5183,15.84,12.2544,14.0634,51.7941,17.841,15.5832,0,23.1936,0,33.8382,8.0142,24.5211,10.0548,19.8315,7.5285,15.0066,45.0918,18.72,6.8058,16.4241,14.1372,35.3193,27.2208,24.4368,10.8,80.28509524,39.9438,95.8263,391.2549335,159.7752148,11.3208,81.9864,46.2555,43.2915,16.5975,55.4064,22.6896,51.0549,33.5376,41.2728,24.624,21.8988,25.047,15.84,18.4671,16.8201,2060.619785,20.2104,27.0618,17458.7263,10.695,16.2135,12.9708,519.4120729,11.9295,26.136,8.6688,40.5444,17.568,36.585,0,19.665,7.9143,33.516,22.4748,13.2912,74.05604077,225.1721309
985,1363.471522,2793.086778,1566.599245,113.3202658,3444.536791,167.5161,1122.199916,391.1276109,9742.358382,1296.3915,528.3651721,31.9923,3352.556388,718.8001541,1713.504995,493.2414,969.8931173,3875.206702,7696.915461,25674.60133,9220.062424,592.3043263,435.6472177,2055.61337,2553.504043,1721.843432,2780.78449,729.5138885,758.9745,3928.294352,128.1875614,2792.133374,1452.56974,8644.016623,70.70004749,7024.237885,2129.230486,4077.69837,1677.206959,7442.736628,6585.708407,381.0556189,1740.05601,289.6215,52.0164,12062.7703,1012.819893,1544.299514,116.4465,153.2034,1388.44404,128.0982,6533.82536,1283.934839,656.130815,215.0804271,2739.267285,676.2711766,457.8414,2029.297305,1794.437978,848.016,24.9312,2941.933477,6742.458268,1777.9311,3866.207782,586.0114269,203.0094,15.1455,3329.992325
986,325.5710283,27.6156,0,0,25.8687,0,16.6617,0,14.175,9.7362,20.9469,0,40.1556,33.2346,25.4184,0,53.487,21.9105,3823.600754,52.5507,849.5713404,295.4514,0,24.2352,19.8315,34.6653,0,14.7465,0,9.748554593,187.581,12.7275,34.8042,5.28,0,35.154,0,0,39.7044,0,0,0,0,0,15.972,62.484,0,0,0,10.176,13.2444,0,14.8596,21.9105,0,0,20.5158,44.77084277,3.9957,17444.25469,51.4434,28.635,60.22691605,9.639,19.5966,71.2044,461.3950061,36.822,18.0159,10.3791,8.4006
987,0,0,0,0,0,17426.85151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,1757.233577,308.259,132.993,0,28.392,14.79,14.196,0,56.472,0,52.5,157.8,640.7596816,29.913,188.9487817,166.131,35.1,2897.079896,143.568,17420.73475,63.612,3339.698433,25.2,15.717,29.58,248.553576,0,24.843,170.667,19.38,482.897053,32.448,1183.180511,31.473,163.254,12.675,19.8,16.32,29.052,22.95,14.79,104.592,21.06,13.182,45.9,33.11853607,0,14.79,10.14,9.18,0,23.46,48.546,33.78,0,21.12,0,142.9512803,274.8039485,120.36,24.03753204,135.315,134.3140607,3151.664197,2314.225682,23.97,3615.920873,3169.461431,94.91338458,80.742,373.9700059
989,17390.32124,4697.939342,2222.079059,2035.307722,239.2583569,482.613,2818.95505,10079.6224,2102.03054,380.7,8420.211401,368.631,73784.91735,16421.66147,3154.512737,240.2348437,118.959,3191.484085,8604.13125,8712.048185,10775.88108,13267.25038,1113.701997,26619.15271,106.59,25588.34096,1139.722995,123.12,19670.94194,11030.09056,2614.625244,3471.587871,120,8970.289663,46.94797101,1325.486399,976.7354095,1921.955736,19097.86284,81417.89162,59171.31878,1351.797794,10660.32943,600.6309551,45.837,41764.03402,1693.236573,528.525,28.56,14.703,113.6175549,2681.056443,1038.654844,1610.016445,2779.547725,252.201,99.45,13414.6179,47214.83396,11371.12712,793.4649976,21619.25303,50938.04267,26464.87009,57151.70295,62814.41664,10159.11058,9142.950932,5431.839199,16212.92441,7943.207004
990,255.558,21.141,21.93,25.11,17.34,29.52,11.661,0,0,41.33830353,43.74,14.196,30.498,45.486,2625.052677,5476.330269,22.05237946,17359.71483,74.844,149.607,66.666,4946.53349,71.406,36.624,29.514,125.811,32.016,29.952,20.28,10.14,12.675,20.787,13.104,65.466,49.686,14.196,10.2,0,25.74,20.358,54.027,29.001,66.8211394,14.79,36.936,25.296,18.87,30.09,18.63,18.63,0,11.73,0,72.819,16.83,11.154,15.6,440.7179332,22.44,103.404,17.784,34236.04777,648.9819525,5081.75683,967.8659663,92.81059937,35.64,91.512,6062.00399,197.8376162,5631.712941
991,865.319748,2380.372411,3775.175034,3963.961816,3103.052394,224.4,437.4837,461.1979644,4476.178329,1084.616866,1257.244041,20818.64784,3679.757007,885.6226875,335.3416723,2829.285233,2026.907361,476.5251942,262.548,492.3037315,80.0497938,632.627529,15.708,390.9411,76.944,437.837883,929.9431601,87,1176.492066,389.9643,47.8338,158.3775,0,1056.254809,12.51,19.755,2088.754182,26.964,1086.705365,590.0374993,7.5285,46.3686,197.3365781,182.6055,69.2502,13851.00887,683.5111207,2810.278549,84.588,493.544515,5750.782944,672.9660246,818.5024853,450.3213826,301.4006257,68.01251675,5396.290022,4512.270253,2197.608727,1823.042065,272.2782644,481.149755,236.6492139,114.6481683,3951.855799,221.7961923,3809.559395,4558.77169,2541.002474,0,362.3248083
992,160.854,300.7769198,168.48,248.3984879,75.615,56.763,2542.326766,122.34,495.2323213,669.87,700.8199666,17269.12888,600.3757202,159.1269181,510.5969736,147.825,211.926,681.5776414,3900.11882,1623.974496,643.2318574,118.9195313,86.23598438,12207.88141,1029.822388,2407.276951,164.949,0,1515.3,33.66,1184.486174,398.0071831,109.494,108.648,689.190876,143.0665869,319.9719082,448.622283,881.2024728,260.568,322.8874658,37.011,55.749,125.8730442,15.3,278.517,2787.088547,181.8684668,224.3221875,50.42380197,121.203,141.5296652,121.578965,92.385,35.478,68.445,295.5683771,171.0352456,435.327,722.1908405,2807.007179,32.085,164.43,210.744,2080.841729,713.124,59.67,836.778,260.5836923,21.42,1431.155566
993,51.4929,0,12.738,0,10.182,0,12.1176,18.2952,0,11.7162,45.60543858,18.0504,16.56,18.3276,27.84,58.0497,24.4422,110.3421346,16.9596,445.7186697,13.3245,0,0,0,8.2662,20.364,13.7052,13.8411,0,10.212,0,0,23.4552,7.5915,0,36.6498,0,18.8424,26.9739,24.2079,0,42.306,0,0,18.4671,98.5128,15.7635,33.7176,0,0,15.84,0,0,24.48,0,8.925,0,9.7281,0,14.2968,22.896,17209.16966,25.455,13.221,40.6943127,52.077,41.7132,18.822,27.05308118,43.992,33.999
